,Unnamed: 0_x_x,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,DRONE,NO_DRONE,SUSPECTED_DRONE,AlviraTracksTrack_Score,AlviraTracksTrack_Reflection,LABEL,datetime(utc),Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0_y_x,total in seconds,channels,ArcusPotentialDronPlot_id,ArcusPotentialDronPlot_rcs,ArcusPotentiaDronPlotPlotPosition_altitude,ArcusPotentialDronPlotsPlotPosition_latitude,ArcusPotentialDronPlotsPlotPosition_longitude,ArcusTracksTrack_id,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusSystemStatusSensorPosition_Latitude,ArcusSystemStatusSensorPosition_Longitude,ArcusSystemStatusSensorPosition_Altitude,ArcusSystemStatusSensorStatusOrientetation_Azimuth,ArcusSystemStatusSensorStatusOrientetation_Elevation,ArcusSystemStatusSensorStatusBlankSector_Angle,ArcusSystemStatusSensorStatusBlankSector_Span,ArcusSystemStatusSensorStatusProcessing_Sensitivity,Arcus_OperationalState_NaN,Arcus_OperationalState_Idle,Arcus_OperationalState_Operational,Arcus_Classification_NaN,Arcus_Classification_UNKNOWN,Arcus_Classification_VEHICLE,Arcus_Classification_OTHER,Arcus_Classification_DRONE,Arcus_Classification_SUSPECTED_DRONE,Arcus_Classification_HELICOPTER,Arcus_Alarm_NaN,Arcus_Alarm_FALSE,Arcus_Alarm_TRUE,Unnamed: 0_x_y,total in seconds_x,Diana_time,DianaSensorPosition_latitude_deg,DianaSensorPosition_longitude_deg,DianaSensorPosition_altitude_m,DianaTargets_band,DianaTarget_ID,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_score,channels_x,DianaTarget_Aircraft,DianaTarget_Controller,DianaTarget_None,DianaClasssification_Unknown,DianaClasssification_DJI-MAVIC-PRO-PLATINUM,DianaClasssification_Wifi-Bluetooth,DianaClasssification_DJI-MAVIC-2-PRO,DianaClasssification_DJI-Phantom-4F,DianaClasssification_Parrot-ANAFI,DianaClasssification_DJI-Phantom-4E,DianaClasssification_SPEKTRUM-DX5e,DianaClasssification_SYMA-X8HW,DianaClasssification_DJI-MAVIC-AIR,DianaClasssification_None,DianaClasssification_VISUO-Zen,Unnamed: 0_y_y,total in seconds_y,channels_y,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_RadioId,VenusTrigger_Frequency,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation,DJI OcuSync,DJI Mavic Mini,Cheerson Leopard 2,DJI Mavic Pro long,nan,DJI Mavic Pro short,Hubsan,Futaba FASST-7CH Var. 1,"AscTec Falcon 8 Downlink, DJI Mavic Mini",DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G,"DJI Mavic Mini, MJX R/C Technic",Udi R/C 818A,MJX R/C Technic,TT Robotix Ghost,Udi R/C,"DJI Mini, DJI Phantom 4 Pro/Mavic Pro, DJI Phantom 4/Mavic Pro","DJI Mavic Pro long, DJI Phantom 4 Pro+ V2.0 / Mavic Pro V2.0 2.4G",Spektrum DSMX downlink,Spektrum DSMX 12CH uplink,MJX X901,"DJI Mavic Pro long, DJI Phantom 4/Mavic Pro,DJI Phantom/Mavic Pro",AscTec Falcon 8 Downlink,VenusName NaN,ISM 2.4 GHz,ISM 5.8 GHz,FreqBand_Null,Unnamed: 0,latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:21:28,31.000000,11051.500000,11051.500000,1601382088.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.521931,5.867831,86.341678,134.980652,-0.725365,9.358116,-31.197879,0.496834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.015152,0.530303,0.000000,0.454545,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,483.000000,1601382088.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.680824,14.506075,116.000000,0.400000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,564.000000,1601382088.000000,0.000000,1.000000,0,281474977710660.000000,2466500000.000000,1601392161270569.000000,1601392591620088.000000,232.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,6322,51.516189,5.849493,40.000000,0.000000,4.300000,695.020000,40.100000,40.100000,17.280000,991.140000,632292,2020-09-29 14:21:28.940,18,0,0,11.487000,51.519506,5.857977,-2.200000,-3.700000,0.000000,8.600000,6.900000,79.300000,0,1,0,61,100,-7030,2272,11487,3061.500000,8,WP,1,0,0,0,0,0,0,1601382088939,3814,3813,3800,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-86.000000,69.000000,793.000000,-87.000000,0.000000,798.000000,14,400.000000,43.050000,6950.190000,-22.000000,-37.000000,0.000000,0,0.000000,0.000000,75,41,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2020-09-29 12:19:58,11.000000,446.500000,446.500000,1601381998.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.522084,5.867827,74.664156,146.464114,-7.861216,9.700106,-28.288757,0.327623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.045455,0.795455,0.022727,0.136364,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,402.000000,1601381998.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.937417,12.699244,225.000000,0.300000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,472.000000,1601381998.000000,0.000000,1.000000,FHSS,209.000000,2440000000.000000,1601391908794885.000000,1601392500485551.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5423,51.518063,5.854507,39.900000,0.000000,4.360000,289.520000,40.100000,40.100000,17.280000,991.140000,542291,2020-09-29 14:19:58.938,18,0,0,11.656000,51.519506,5.857977,-2.300000,-3.700000,0.000000,3.200000,10.100000,116.800000,0,1,0,66,100,-7708,2458,11656,3061.500000,8,WP,1,0,0,0,0,0,0,1601381998938,3860,3860,3849,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-32.000000,101.000000,1168.000000,-87.000000,0.000000,1177.000000,14,399.000000,43.570000,2895.210000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
24,105.000000,51.521094,5.859400,10.573241,278.492767,0.000000,11.761263,0.000000,1.000000,0.000000,0.995921,40.116391,1.000000,2020-09-29 12:13:12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.000000,1601381592.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.159102,19.540177,78.000000,0.266667,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.000000,1601381592.000000,0.000000,1.000000,FHSS,200.000000,2440000000.000000,1601391914062667.000000,1601392091407667.000000,48.500000,1.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1363,51.519517,5.857975,39.400000,0.000000,0.410000,1.160000,39.400000,39.400000,3.800000,1.380000,136283,2020-09-29 14:13:12.930,18,0,0,12.162000,51.519506,5.857977,-0.100000,0.000000,-0.400000,1.500000,2.300000,-159.900000,0,1,0,91,100,-9720,3380,12162,2981.500000,8,WP,1,0,0,0,0,0,0,1601381592930,3975,3970,3970,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-15.000000,23.000000,-1599.000000,0.000000,0.000000,-1474.000000,14,394.000000,4.120000,11.570000,-1.000000,0.000000,-4.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
137,357.000000,51.520021,5.859955,20.981287,245.530502,0.000000,4.079803,0.000000,1.000000,0.000000,0.979408,24.096163,1.000000,2020-09-29 12:18:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,326.000000,1601381910.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12000.000000,23.804292,10.360793,114.000000,0.445593,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,354.000000,1601381910.000000,0.000000,1.000000,FHSS,209.000000,2440000000.000000,1601391908794885.000000,1601392411545512.000000,56.900000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4543,51.519895,5.859411,39.900000,0.000000,4.360000,108.460000,40.100000,40.100000,17.280000,991.140000,454288,2020-09-29 14:18:30.935,18,0,0,11.719000,51.519506,5.857977,-2.300000,-3.700000,0.000000,-2.500000,8.600000,154.100000,0,1,0,71,100,-7160,2639,11719,3051.500000,8,WP,1,0,0,0,0,0,0,1601381910935,3893,3892,3881,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,25.000000,86.000000,1541.000000,-87.000000,0.000000,1556.000000,14,399.000000,43.570000,1084.600000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
59,332.000000,51.520506,5.861390,25.124895,244.091873,0.000000,4.514205,1.000000,0.000000,0.000000,0.999998,24.956536,1.000000,2020-09-29 12:17:57,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.000000,1601381877.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.592141,81.983071,525.000000,0.258353,2.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4213,51.520580,5.861250,39.900000,0.000000,4.440000,256.670000,40.100000,40.100000,17.280000,991.140000,421280,2020-09-29 14:17:57.927,18,0,0,11.846000,51.519506,5.857977,-2.300000,-3.800000,0.000000,-1.900000,7.600000,168.000000,0,1,0,73,100,-7414,2722,11846,3041.500000,8,WP,1,0,0,0,0,0,0,1601381877927,3907,3907,3898,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,19.000000,76.000000,1680.000000,-87.000000,0.000000,1695.000000,14,399.000000,44.420000,2566.680000,-23.000000,-38.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
69,341.000000,51.520309,5.860751,22.462851,258.423370,0.000000,2.447750,1.000000,0.000000,0.000000,0.999899,24.481671,1.000000,2020-09-29 12:18:09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,306.000000,1601381889.000000,738063.600000,51.519137,5.857951,31.000000,1.000000,1001.000000,26.687321,54.605198,82.000000,0.400000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,320.000000,1601381889.000000,0.000000,1.000000,FHSS,206.000000,2440000000.000000,1601370481734079.000000,1601392390543662.000000,55.500000,1.100000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4333,51.520331,5.860579,39.900000,0.000000,4.390000,202.580000,40.100000,40.100000,17.280000,991.140000,433280,2020-09-29 14:18:09.928,18,0,0,11.824000,51.519506,5.857977,-2.200000,-3.800000,0.000000,-3.700000,6.200000,162.800000,0,1,0,72,100,-7142,2681,11824,3051.500000,8,WP,1,0,0,0,0,0,0,1601381889927,3898,3897,3886,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,37.000000,62.000000,1628.000000,-87.000000,0.000000,1641.000000,14,399.000000,43.910000,2025.760000,-22.000000,-38.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
167,389.000000,51.519175,5.856994,29.839261,228.698761,0.000000,3.380873,1.000000,0.000000,0.000000,0.964735,8.762580,1.000000,2020-09-29 12:19:10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,357.000000,1601381950.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12000.000000,26.029151,44.050894,88.000000,0.443847,2.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.000000,1601381950.000000,0.000000,1.000000,FHSS,211.000000,2440000000.000000,1601391914062667.000000,1601392451444880.000000,212.100000,3.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4943,51.519061,5.857181,40.000000,0.000000,4.360000,74.250000,40.100000,40.100000,17.280000,991.140000,494274,2020-09-29 14:19:10.921,18,0,0,11.719000,51.519506,5.857977,-2.300000,-3.700000,0.000000,-0.100000,9.600000,136.800000,0,1,0,69,100,-6628,2556,11719,3061.500000,8,WP,1,0,0,0,0,0,0,1601381950921,3870,3870,3858,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,1.000000,96.000000,1368.000000,-87.000000,0.000000,1386.000000,14,400.000000,43.570000,742.510000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
135,357.000000,51.520021,5.859955,20.981287,245.530502,0.000000,4.079803,0.000000,1.000000,0.000000,0.979408,24.096163,1.000000,2020-09-29 12:18:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,326.000000,1601381910.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12000.000000,23.804292,10.360793,114.000000,0.445593,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,352.000000,1601381910.000000,0.000000,1.000000,FHSS,206.000000,2440000000.000000,1601370481734079.000000,1601392411591585.000000,56.800000,0.400000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4543,51.519895,5.859411,39.900000,0.000000,4.360000,108.460000,40.100000,40.100000,17.280000,991.140000,454288,2020-09-29 14:18:30.935,18,0,0,11.719000,51.519506,5.857977,-2.300000,-3.700000,0.000000,-2.500000,8.600000,154.100000,0,1,0,71,100,-7160,2639,11719,3051.500000,8,WP,1,0,0,0,0,0,0,1601381910935,3893,3892,3881,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,25.000000,86.000000,1541.000000,-87.000000,0.000000,1556.000000,14,399.000000,43.570000,1084.600000,-23.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
142,359.000000,51.520021,5.859955,20.981287,245.530502,0.000000,4.079803,0.000000,1.000000,0.000000,0.979408,24.096163,1.000000,2020-09-29 12:18:32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,359.000000,1601381912.000000,0.000000,1.000000,FHSS,206.000000,2440000000.000000,1601370481734079.000000,1601392413716284.000000,58.600000,1.500000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4563,51.519853,5.859300,39.900000,0.000000,4.410000,99.610000,40.100000,40.100000,17.280000,991.140000,456289,2020-09-29 14:18:32.936,18,0,0,11.782000,51.519506,5.857977,-2.400000,-3.700000,0.000000,-1.600000,8.500000,153.500000,0,1,0,71,100,-7118,2633,11782,3051.500000,8,WP,1,0,0,0,0,0,0,1601381912936,3893,3892,3881,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,16.000000,85.000000,1535.000000,-87.000000,0.000000,1549.000000,14,399.000000,44.100000,996.080000,-24.000000,-37.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
200,402.000000,51.518830,5.856153,35.810915,244.424194,0.000000,4.536193,1.000000,0.000000,0.000000,0.998061,14.806518,1.000000,2020-09-29 12:19:27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,371.000000,1601381967.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12000.000000,23.867249,55.529137,114.000000,0.358319,2.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.000000,1601381967.000000,0.000000,1.000000,FHSS,211.000000,2440000000.000000,1601391914062667.000000,1601392469124888.000000,226.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5113,51.518707,5.856234,40.000000,0.000000,4.390000,150.160000,40.100000,40.100000,17.280000,991.140000,511273,2020-09-29 14:19:27.921,18,0,0,11.571000,51.519506,5.857977,-2.200000,-3.800000,0.000000,1.100000,10.300000,130.000000,0,1,0,68,100,-7282,2518,11571,3061.500000,8,WP,1,0,0,0,0,0,0,1601381967920,3862,3861,3850,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,-11.000000,103.000000,1300.000000,-87.000000,0.000000,1311.000000,14,400.000000,43.910000,1501.590000,-22.000000,-38.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
233,407.000000,51.518698,5.855804,38.216272,238.079056,0.000000,4.294687,0.000000,1.000000,0.000000,0.999362,14.705244,1.000000,2020-09-29 12:19:34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,377.000000,1601381974.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.520857,58.760029,105.000000,0.200000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,439.000000,1601381974.000000,0.000000,1.000000,FHSS,208.000000,2440000000.000000,1601391908790885.000000,1601392475711610.000000,227.300000,0.400000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5183,51.518563,5.855844,39.900000,0.000000,4.340000,181.540000,40.100000,40.100000,17.280000,991.140000,518283,2020-09-29 14:19:34.930,18,0,0,11.571000,51.519506,5.857977,-2.100000,-3.800000,0.000000,-1.100000,12.700000,127.200000,0,1,0,68,100,-7972,2506,11571,3061.500000,8,WP,1,0,0,0,0,0,0,1601381974930,3862,3861,3850,0,0,0,13,0,0,0,0,0,0.000000,0,0,0,11.000000,127.000000,1272.000000,-87.000000,0.000000,1283.000000,14,399.000000,43.420000,1815.430000,-21.000000,-38.000000,0.000000,0,0.000000,0.000000,100,100,0,1,0,0,0,1,0,0,0,0,0,0.000000,0.000000,0
